character,true_emotion,sentence,predicted_emotion,tension_modifier,tension_idiom,tension_degree_head,tension_word_count,tension_score,raw_response,api_time,api_status
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,這路怎麼這麼爛，車子都快壞了！,憤怒,1,0,1,10,0.3,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.615022897720337,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,客戶遲遲不付款，氣得我牙癢癢。,憤怒,1,1,0,10,0.2,"情緒：憤怒
Modifier：1
Idiom：1
DegreeHead：0
WordCount：10  
Tension：0.20",1.1330938339233398,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,路上有人亂插隊，真是太沒禮貌了。,憤怒,1,0,2,10,0.5,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：2
WordCount：10  
Tension：0.50",1.7468879222869873,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,加油站人員態度差，讓我超級火大。,憤怒,1,0,1,11,0.36,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",0.9539179801940918,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,司機都亂按喇叭，吵死人了。,憤怒,1,0,0,8,0.12,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",3.028597116470337,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,工地亂七八糟，連我都不想下車。,厭惡,1,1,0,10,0.2,"情緒：厭惡
Modifier：1
Idiom：1
DegreeHead：0
WordCount：10  
Tension：0.20",0.9381411075592041,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,老闆交代的事做不完，壓力大得受不了。,恐懼,2,0,1,13,0.38,"情緒：恐懼
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",1.2688789367675781,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,路標不清楚，害我迷路，氣炸了。,憤怒,1,0,0,9,0.11,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.1904420852661133,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,有些同行只會搶生意，讓人看不慣。,厭惡,1,0,0,10,0.1,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.7463009357452393,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,憤怒,停車位搶不到，真是煩死了。,憤怒,1,0,0,8,0.12,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",1.59682297706604,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,沒想到這條路這麼快就通了，真神奇。,驚奇,1,0,1,11,0.36,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",1.513469934463501,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,今天遇到一隻大魚，嚇我一跳。,驚奇,1,0,0,11,0.09,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",2.252454996109009,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,客戶竟然給了我額外小費，太驚喜了。,驚奇,1,0,1,10,0.3,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.0031399726867676,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,車子居然自己修好了，真是幸運。,驚奇,1,0,0,8,0.12,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",2.775542974472046,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,釣魚技術提升了，真不敢相信。,驚奇,1,0,0,8,0.13,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",1.5060322284698486,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,老朋友突然打電話來，讓我很驚訝。,驚奇,1,0,1,11,0.27,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",3.2186970710754395,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,今天天氣轉好，心情也跟著亮了起來。,喜悅,2,0,0,10,0.2,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.20",1.1799278259277344,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,看到小孩考上好學校，太意外了。,驚奇,1,0,1,10,0.3,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.0282750129699707,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,路邊的小攤美食竟然這麼好吃，太驚艷。,驚奇,1,0,1,11,0.27,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11
Tension：0.27",2.2329537868499756,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,驚奇,意外發現新的釣魚地點，超級開心。,喜悅,1,0,1,9,0.44,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",2.2488560676574707,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,這條路我跑過上百回了，閉著眼睛都能開過去，放心啦。,信任,0,0,0,17,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：17
Tension：0.00",1.0131661891937256,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,你說要幫我顧車，我信你，別讓我多擔心就好。,信任,1,0,0,14,0.07,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.07",1.281191110610962,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,老張雖然嘴臭一點，人是靠得住的，我信他。,信任,2,0,0,13,0.15,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.15",1.251997947692871,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,我跟釣友說好下週去東港，他說會帶餌，我信啦。,信任,0,0,0,17,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.00",1.2476050853729248,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,那修車師傅我認識二十年，他說沒問題就真沒問題。,信任,0,0,0,15,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.00",2.0618271827697754,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,你是我兄弟，交代你的事我就不會再問第二次。,信任,0,0,0,14,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.00",1.1680257320404053,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,這趟貨雖然遠，但我信我的老夥計——這台車撐得住。,信任,1,0,0,16,0.06,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：16  
Tension：0.06",0.9914171695709229,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,小玲雖然剛上車沒幾天，但做事細，我信她慢慢會上手。,信任,1,0,1,15,0.2,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",2.2022781372070312,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,我知道你不是那種說話不算話的人，我信你。,信任,0,0,0,15,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.00",0.9757859706878662,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,信任,我老婆說這次會煮我最愛的菜，我信她沒忘記我生日。,期待,1,0,1,17,0.18,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：17  
Tension：0.18",1.489260196685791,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,今天路上風景真美，心情大好。,PARSE_ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,5.8557000160217285,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,釣到一條大魚，爽翻了。,喜悅,1,0,0,7,0.14,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：7  
Tension：0.14",0.9895763397216797,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,客戶對我服務滿意，覺得很有成就感。,喜悅,2,0,1,11,0.36,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",0.858004093170166,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,和老朋友聚會，聊得很開心。,喜悅,1,0,1,8,0.38,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",2.984402894973755,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,車子維修好了，感覺輕鬆多了。,喜悅,1,0,0,8,0.12,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",1.869480848312378,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,休假日終於到了，可以好好放鬆。,喜悅,1,0,1,9,0.44,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",1.1544194221496582,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,孩子考試成績進步了，太開心了。,喜悅,0,0,1,9,0.22,"情緒：喜悅
Modifier：0
Idiom：0
DegreeHead：1
WordCount：9
Tension：0.22",3.3524329662323,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,工作順利完成，心情很好。,喜悅,1,0,1,7,0.43,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：7  
Tension：0.43",2.503936767578125,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,週末去釣魚，玩得超開心。,喜悅,1,0,1,8,0.38,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",0.9950549602508545,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,喜悅,天氣好，心情自然就好。,喜悅,2,0,0,7,0.29,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：0
WordCount：7  
Tension：0.29",2.6833369731903076,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,下個月有釣魚比賽，我已經磨好釣竿等著了！,期待,1,0,0,14,0.07,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.07",3.0402681827545166,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,明天拉完貨就放假，我要直接殺去溪邊紮營啦！,期待,1,0,1,15,0.2,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",1.5248908996582031,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,聽說那家牛肉麵換新老闆，我有點想去試試味道。,期待,1,0,1,13,0.23,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.0891072750091553,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,這趟跑完就能見到小孫子，我想他想得緊。,期待,1,0,1,13,0.23,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.19284987449646,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,下次團聚你說要帶烤肉架，我已經開始流口水了。,期待,0,0,0,14,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.00",2.485869884490967,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,老婆說週末要全家一起去郊外走走，我超期待。,期待,1,0,1,13,0.31,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",2.0050928592681885,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,這次休假我打算去阿里山看看雲海，說走就走！,期待,1,0,0,15,0.07,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.07",1.610037088394165,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,我訂的釣具快到了，到時候帶你們一起去試水。,期待,0,0,0,14,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.00",1.4470126628875732,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,聽說你新買的帳篷不錯，我等著看實戰表現。,期待,1,0,0,13,0.08,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",2.6822431087493896,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,期待,這批貨如果準時交完，老闆應該會請我們吃一頓吧？,期待,0,0,0,16,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：16  
Tension：0.00",1.1640210151672363,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,剛剛下坡時煞車有點鬆，我有點怕是油壓問題。,恐懼,1,0,1,16,0.19,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.19",2.3950741291046143,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,最近一直咳，我怕是那年留下來的老毛病又犯了。,恐懼,1,1,0,15,0.13,"情緒：恐懼
Modifier：1
Idiom：1
DegreeHead：0
WordCount：15  
Tension：0.13",1.0599019527435303,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,貨倉那邊說要臨檢，我心裡有點不踏實。,恐懼,1,0,1,12,0.25,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",1.2941269874572754,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,這雨下成這樣，山路開起來還真讓人捏把冷汗。,恐懼,1,0,1,13,0.23,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13
Tension：0.23",0.862555980682373,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,剛剛差點被後面那輛大車追撞，嚇出一身汗。,恐懼,1,0,0,13,0.08,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",1.1367712020874023,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,我最怕的就是夜路看不清，有時候連路標都沒幾個。,PARSE_ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,6.962514877319336,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,車上那批玻璃器材很貴，抖太大力我真的怕碎了。,恐懼,2,0,1,18,0.33,"情緒：恐懼
Modifier：2
Idiom：0
DegreeHead：1
WordCount：18  
Tension：0.33",1.3327929973602295,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,釣魚的時候要小心，我有次差點被鉤子刺進手裡。,恐懼,1,0,0,15,0.07,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.07",2.2900121212005615,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,我老婆最近總說頭暈，我有點怕她是過勞了。,恐懼,1,0,1,14,0.21,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",3.42250394821167,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,恐懼,我老哥最近聯絡不上，我怕他一個人在山上出什麼事。,恐懼,1,0,0,17,0.06,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.06",1.58186674118042,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,路上的垃圾亂丟，真是看了不爽。,憤怒,1,0,0,8,0.12,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",1.0858259201049805,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,那些車子亂停車，害我沒地方停。,憤怒,1,0,0,11,0.09,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",1.4836819171905518,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,有些人開車超級沒禮貌，真討厭。,厭惡,2,0,1,10,0.4,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.40",1.5648579597473145,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,工作中遇到拖延的人，讓人火大。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",3.229998826980591,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,路邊攤食物不衛生，根本吃不下。,厭惡,1,0,0,9,0.11,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.3139681816101074,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,天氣悶熱又不通風，讓人受不了。,厭惡,2,0,0,8,0.25,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.25",2.4029362201690674,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,有些同行不誠實，讓人不信任。,厭惡,1,0,0,8,0.12,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",2.3379130363464355,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,噪音太大，開車都無法專心。,厭惡,1,0,1,8,0.38,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",1.3040149211883545,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,車子老是故障，讓人煩躁。,厭惡,1,0,0,7,0.14,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：7  
Tension：0.14",1.0120761394500732,200
阿杰（男性，45歲，卡車司機，性格直爽，愛好釣魚與戶外，說話語氣粗獷但心地善良）,厭惡,遇到交通警察刁難，心情超差。,悲傷,1,0,1,8,0.38,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",2.100900888442993,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,有小朋友生病了，心裡好難過。,悲傷,1,0,1,9,0.33,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.123464822769165,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,孩子哭了，我卻幫不上忙，感覺很無力。,悲傷,2,0,1,11,0.36,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",1.1887600421905518,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,看著家長對我不滿，心裡有點難過。,悲傷,1,0,1,11,0.27,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",3.0413498878479004,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,今天班上的孩子不聽話，讓我有點失落。,悲傷,1,0,1,11,0.27,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",2.6551990509033203,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,有些孩子因為家庭問題變得沉默，我很心疼。,悲傷,1,0,1,13,0.23,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.5566258430480957,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,覺得自己教學不夠好，心裡很沮喪。,悲傷,1,0,1,10,0.3,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",3.208030939102173,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,有小朋友受傷了，我很自責。,悲傷,1,0,1,9,0.33,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.4370191097259521,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,有時候想念自己的童年，覺得有點傷感。,悲傷,1,0,1,11,0.27,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",2.3131229877471924,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,看著畢業的孩子離開，心中充滿不捨。,悲傷,1,0,0,10,0.1,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",2.850316047668457,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,悲傷,孤單的時候，會想起那些可愛的小朋友們。,悲傷,2,0,0,10,0.2,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.20",3.6001720428466797,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,有家長無理取鬧，真的讓人火大。,憤怒,2,0,1,10,0.4,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.40",2.052712917327881,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,孩子不聽話，重複說了好多次還不改，氣死我了。,憤怒,1,0,1,16,0.25,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.25",1.2505700588226318,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,同事不配合，工作變得很難做。,憤怒,1,0,1,8,0.38,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",1.2561509609222412,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,有人亂丟玩具，讓教室變得很亂，真不爽。,憤怒,2,0,1,13,0.38,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",1.1020288467407227,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,被批評教學方式，心裡很不甘心。,悲傷,1,0,1,8,0.38,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",1.8091530799865723,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,孩子間打架，我得一直勸解，真的很煩。,厭惡,2,0,1,12,0.42,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.42",1.7560009956359863,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,有時候感覺被家長誤解，氣得說不出話。,憤怒,1,0,0,12,0.08,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：12
Tension：0.08",2.006756067276001,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,家長會議拖太久，累得要命。,厭惡,1,0,1,9,0.33,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.0927989482879639,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,教具壞了卻沒人修，讓我超級不爽。,憤怒,1,0,1,11,0.36,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",1.3980979919433594,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,憤怒,有些家長不尊重老師，讓我很生氣。,憤怒,1,0,1,10,0.3,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.0579819679260254,200
小玲（女性，29歲，幼兒園老師，性格溫柔有耐心，喜歡照顧小孩與手作）,驚奇,今天孩子突然學會了一首新歌，真讓我驚喜,喜悅,1,0,1,13,0.31,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.8768188953399658,200
