character,true_emotion,sentence,predicted_emotion,intensity_level,raw_response,api_time,api_status
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,媽媽放心，我們今天會好好照顧她，她今天的情緒很穩定。,信任,Low,"情緒：信任
強度：Low",1.0552949905395508,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,老師相信你已經準備好了，要不要試著自己畫看看？,期待,Low,"情緒：期待
強度：Low",1.9890758991241455,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,你今天很努力坐好吃飯，老師知道你有進步了。,信任,Low,"情緒：信任
強度：Low",1.0983119010925293,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,這個任務交給你，我相信你會做得很好。,信任,Low,"情緒：信任
強度：Low",0.6831607818603516,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,老師知道你不是故意打翻水杯的，我相信你以後會更小心。,信任,Low,"情緒：信任
強度：Low",1.0040349960327148,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,小朋友都很棒，老師相信你們一定能一起完成這幅畫。,信任,Low,"情緒：信任
強度：Low",1.7581689357757568,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,信任,你上次就記得把玩具收好，我知道你這次也可以做到！,信任,Medium,"情緒：信任
強度：Medium",1.0453319549560547,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,你今天畫的畫真漂亮，老師好喜歡！,喜悅,Medium,"情緒：喜悅
強度：Medium",0.9170260429382324,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,小朋友們都玩得很開心，太棒了！,喜悅,High,"情緒：喜悅
強度：High",2.7052741050720215,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,大家都排隊很有秩序，老師很驕傲。,喜悅,Low,"情緒：喜悅
強度：Low",0.6413798332214355,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,看到你學會新動作，真是太開心了。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.8297500610351562,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,今天的故事時間很熱鬧，大家都專心聽。,喜悅,Low,"情緒：喜悅
強度：Low",1.519294023513794,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,小朋友們互相幫忙，讓老師很感動。,喜悅,Low,"情緒：喜悅
強度：Low",1.3866868019104004,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,這道手工做得很用心，老師給你拍拍手。,信任,Low,"情緒：信任
強度：Low",0.8419928550720215,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,大家一起唱歌跳舞，好快樂喔！,喜悅,High,"情緒：喜悅
強度：High",1.3458662033081055,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,今天天氣很好，戶外活動超有趣。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.8133409023284912,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,喜悅,看到你們的笑容，老師覺得好幸福。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.7785458564758301,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,明天要帶你們去動物園，你們是不是也跟老師一樣期待？,期待,Low,"情緒：期待
強度：Low",0.7206897735595703,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,等一下我們要做手指畫，你們準備好了嗎？,期待,Low,"情緒：期待
強度：Low",1.7594678401947021,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,我最期待的就是每天早上看到你們一個個來跟我說早安。,期待,Low,"情緒：期待
強度：Low",0.837860107421875,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,今天有新故事書要唸給你們聽，很精彩喔！,期待,Medium,"情緒：期待
強度：Medium",0.7382829189300537,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,快放學了，老師等一下要發今天的星星獎勵唷。,期待,Low,"情緒：期待
強度：Low",1.1438329219818115,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,你說你會帶你最喜歡的玩具來分享，老師很期待看見。,期待,Low,"情緒：期待
強度：Low",0.8262500762939453,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,下週要舉辦才藝表演了，你想好要表演什麼了嗎？,期待,Low,"情緒：期待
強度：Low",0.7574069499969482,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,今天要練習新舞蹈，我已經等不及想看你們跳了！,期待,Medium,"情緒：期待
強度：Medium",1.4125511646270752,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,老師做了新的教具，等一下想請你們來幫忙測試。,期待,Low,"情緒：期待
強度：Low",0.9534621238708496,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,期待,下次親子日，希望能看到你跟爸爸媽媽一起跳舞喔！,期待,Low,"情緒：期待
強度：Low",1.0230751037597656,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,剛剛你哭得很傷心，老師有點擔心你是不是哪裡不舒服。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.0936172008514404,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,今天你一直一個人坐著，老師有點怕你是不是心情不好。,恐懼,Low,"情緒：恐懼
強度：Low",0.857964038848877,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,這幾天流感很多，老師有點擔心你們沒有好好洗手。,恐懼,Low,"情緒：恐懼
強度：Low",2.1784589290618896,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,如果玩具沒有收好，老師怕有人會不小心踩到跌倒。,恐懼,Low,"情緒：恐懼
強度：Low",0.8904948234558105,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,你說你不想上台，我會怕你是真的很緊張還是被嚇到了？,恐懼,Medium,"情緒：恐懼
強度：Medium",1.2466940879821777,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,剛剛你推了同學，老師有點擔心你是不是在模仿什麼不好的行為。,恐懼,Low,"情緒：恐懼
強度：Low",0.8366971015930176,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,最近你常常咳嗽，老師真的有點怕你沒休息好。,恐懼,Low,"情緒：恐懼
強度：Low",1.965135097503662,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,老師今天聲音有點沙啞，怕講故事你們會聽不清楚。,恐懼,Low,"情緒：恐懼
強度：Low",1.3591506481170654,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,如果你不告訴老師怎麼了，老師會很擔心也不知道怎麼幫你。,信任,Low,"情緒：信任
強度：Low",3.9068119525909424,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,恐懼,老師不希望有人在上課時跑來跑去，會怕你們撞到受傷。,恐懼,Low,"情緒：恐懼
強度：Low",1.241461992263794,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有些小朋友亂丟垃圾，真讓人不舒服。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.8952369689941406,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,玩具被弄得亂七八糟，看了很煩。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7516269683837891,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有些孩子不聽話，讓老師很頭痛。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.8643760681152344,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,教室裡有味道，讓人很不自在。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.875601053237915,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,小朋友爭吵吵不停，讓人很煩躁。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.9276158809661865,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有時候家長的態度讓我很失望。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.5388820171356201,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,有孩子故意搗亂，讓氣氛很差。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.7367439270019531,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,噪音太大，教學無法專心進行。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.9661531448364258,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,玩具壞了沒有人修，真的很討厭。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7408950328826904,200
小敏（女性，30歲，幼兒園老師，溫柔有耐心，喜歡和孩子們互動）,厭惡,孩子們不遵守規矩，讓人很難管理。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.5529518127441406,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,今天隊友掉線，整場比賽都輸了，真的難過。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.251593828201294,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,作業做不好，感覺自己很沒用。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.7725820541381836,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,朋友沒時間陪我，心裡空空的。,悲傷,Low,"情緒：悲傷
強度：Low",0.6920392513275146,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,偶像沒回覆我留言，失落感湧上心頭。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.0470621585845947,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,看著別人都畢業了，自己還卡在期末。,悲傷,Low,"情緒：悲傷
強度：Low",1.0182380676269531,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,打遊戲連敗，覺得很挫折。,悲傷,Medium,"情緒：悲傷
強度：Medium",2.0170607566833496,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,宿舍吵鬧讓我睡不好，心情不好。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.813107967376709,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,假日沒約到人，感覺孤單。,悲傷,Low,"情緒：悲傷
強度：Low",0.8561201095581055,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,成績沒達到預期，心裡難受。,悲傷,Low,"情緒：悲傷
強度：Low",2.0439138412475586,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,悲傷,看見朋友們忙碌，自己卻迷茫，覺得難過。,悲傷,Low,"情緒：悲傷
強度：Low",3.4010531902313232,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,那隊友怎麼這麼爛，害我輸掉比賽！,憤怒,High,"情緒：憤怒
強度：High",2.1910698413848877,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,作業交了好幾次還被退回，氣炸我了。,憤怒,High,"情緒：憤怒
強度：High",0.7417690753936768,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,宿舍隔壁吵到半夜，真是煩死了！,憤怒,High,"情緒：憤怒
強度：High",2.454662322998047,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,老師講話太快，我根本跟不上。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.679149866104126,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,網路連線一直斷，讓我超級火大。,憤怒,High,"情緒：憤怒
強度：High",0.665229082107544,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,同學作弊被抓，怎麼可以這樣！,憤怒,Medium,"情緒：憤怒
強度：Medium",1.7855451107025146,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,電腦當機，重要檔案沒存到，氣死我了。,憤怒,High,"情緒：憤怒
強度：High",0.9930450916290283,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,被朋友放鴿子，真的是太差勁。,憤怒,High,"情緒：憤怒
強度：High",1.195255994796753,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,食堂的飯難吃到讓人想吐。,厭惡,High,"情緒：厭惡
強度：High",0.8335950374603271,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,憤怒,寒假作業一堆，壓力大得要死。,悲傷,High,"情緒：悲傷
強度：High",0.7378900051116943,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,沒想到這款新遊戲這麼好玩！,驚奇,Medium,"情緒：驚奇
強度：Medium",0.9396469593048096,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,今天宿舍的派對比想像中還熱鬧。,驚奇,Low,"情緒：驚奇
強度：Low",0.8376739025115967,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,老師竟然答應延期交報告，太幸運了。,喜悅,Medium,"情緒：喜悅
強度：Medium",1.0434558391571045,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,朋友竟然在遊戲裡遇到偶像，超驚訝。,驚奇,Medium,"情緒：驚奇
強度：Medium",1.0593998432159424,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,手機居然突然升級，感覺很酷。,驚奇,Medium,"情緒：驚奇
強度：Medium",1.3878419399261475,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,同學的才藝比賽超厲害，讓我大吃一驚。,驚奇,Medium,"情緒：驚奇
強度：Medium",2.02295184135437,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,今天校園裡有免費的餐點發放，太意外了。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.8291950225830078,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,我居然在比賽中拿到第一名，超不可思議。,驚奇,Medium,"情緒：驚奇
強度：Medium",1.353581190109253,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,看到新出的電競設備，覺得超級讚。,喜悅,High,"情緒：喜悅
強度：High",1.2479510307312012,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,驚奇,宿舍裡有人突然開起電音派對，嚇我一跳。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.8443338871002197,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,你放心交給我，我絕對不會雷你這一場。,信任,Medium,"情緒：信任
強度：Medium",0.6693360805511475,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,她說要幫我搶演唱會門票，我信她，手速超快的。,信任,Medium,"情緒：信任
強度：Medium",1.8292591571807861,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,這組作業交給阿傑做我完全不擔心，他超穩。,信任,Medium,"情緒：信任
強度：Medium",1.0932390689849854,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,你說的攻略我信啦，我照那樣打真的過了。,信任,Low,"情緒：信任
強度：Low",1.7624499797821045,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,雖然教授有點兇，但我相信他真的想我們學到東西。,信任,Low,"情緒：信任
強度：Low",1.7814040184020996,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,社團活動你安排就好，我跟著嗨就對了。,信任,Low,"情緒：信任
強度：Low",0.8610169887542725,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,我室友嘴巴壞一點，其實人超罩的，我信他。,信任,Low,"情緒：信任
強度：Low",0.7969226837158203,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,你說你會來幫我搬宿舍，我記在心裡，信你一次！,信任,Medium,"情緒：信任
強度：Medium",0.9804708957672119,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,他每次嘴說要戒手搖但還是會揪我喝，我信他戒不掉。,信任,Low,"情緒：信任
強度：Low",1.2040860652923584,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,信任,打LOL你負責輸出，我負責搞笑，配合默契百分百！,喜悅,Medium,"情緒：喜悅
強度：Medium",1.199195146560669,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,今天玩遊戲打破紀錄，超爽！,喜悅,High,"情緒：喜悅
強度：High",1.2448959350585938,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,和朋友聚會笑到肚子痛，太開心了。,喜悅,High,"情緒：喜悅
強度：High",0.8331022262573242,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,宿舍新買了大螢幕，氣氛超棒。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.9232072830200195,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,拿到獎學金，感覺夢想成真。,喜悅,Medium,"情緒：喜悅
強度：Medium",1.3606913089752197,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,和心儀的人聊天，整天都好開心。,喜悅,Low,"情緒：喜悅
強度：Low",3.082249879837036,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,期中考考得不錯，鬆了一口氣。,喜悅,Low,"情緒：喜悅
強度：Low",0.8223271369934082,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,新買的遊戲機終於到了，好期待。,期待,Medium,"情緒：期待
強度：Medium",1.079237937927246,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,今天朋友送我生日禮物，超感動。,喜悅,Medium,"情緒：喜悅
強度：Medium",0.6876013278961182,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,在校園裡遇到老朋友，聊得很愉快。,喜悅,Low,"情緒：喜悅
強度：Low",1.268507957458496,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,喜悅,網路順暢，玩遊戲完全不卡，開心。,喜悅,Low,"情緒：喜悅
強度：Low",1.2740399837493896,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,聽說週五有系烤，我已經準備好空肚子了！,期待,Medium,"情緒：期待
強度：Medium",0.8195290565490723,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,月底電玩展要到了，我超期待那款新遊戲的試玩。,期待,Medium,"情緒：期待
強度：Medium",0.7987968921661377,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,今天下午沒課，我已經想好要躺到天荒地老。,期待,Medium,"情緒：期待
強度：Medium",1.6804101467132568,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,跟喜歡的那個人同組報告，欸嘿嘿有點期待欸。,ERROR,ERROR,ERROR,6.026422023773193,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,這次羽球比賽我有報名，期待至少贏一場啦。,期待,Low,"情緒：期待
強度：Low",1.7847988605499268,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,朋友說要帶我去吃一家超好吃的拉麵店，我等不及了。,期待,Medium,"情緒：期待
強度：Medium",0.7178130149841309,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,晚上開黑五排，今天非吃雞不可！,期待,Medium,"情緒：期待
強度：Medium",0.9068386554718018,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,明天電腦課要教動畫特效，希望別讓我睡著。,期待,Low,"情緒：期待
強度：Low",1.8572540283203125,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,下禮拜期中考結束，我已經安排好三天不出門行程。,期待,Low,"情緒：期待
強度：Low",0.8243820667266846,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,期待,他說要請我吃燒肉慶生，我已經夢到烤牛舌了。,期待,Low,"情緒：期待
強度：Low",1.0936439037322998,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,我剛剛按到老師的FB好友邀請，我怕他會記我臉。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.8074240684509277,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,那個報告我們還沒開始寫，我現在真的開始怕了。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.1414401531219482,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,手機突然當掉，我怕遊戲沒存進度又要重來。,恐懼,Medium,"情緒：恐懼
強度：Medium",2.171984910964966,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,剛剛發現交作業的按鈕我好像沒按到，我怕爆。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.1117591857910156,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,明天要上台報告，我講話還會結巴，超怕出糗。,恐懼,Medium,"情緒：恐懼
強度：Medium",1.2761378288269043,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,我怕等一下分組又被分到都不做事的那群。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.9496238231658936,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,老師說要點名，我現在連人都還沒出門。,驚奇,Medium,"情緒：驚奇
強度：Medium",0.9664649963378906,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,今天早上出門前忘了帶學生證，進宿舍怕被擋。,恐懼,Low,"情緒：恐懼
強度：Low",1.936136245727539,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,我帳戶只剩兩百，月底之前我真的會怕自己餓死。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.8176140785217285,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,恐懼,被她已讀不回三小時了，是不是我又講錯話了？,恐懼,Medium,"情緒：恐懼
強度：Medium",0.9596779346466064,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,那些垃圾食堂的飯，真讓人噁心。,厭惡,High,"情緒：厭惡
強度：High",0.7372150421142578,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,宿舍的衛生環境亂七八糟，受不了。,厭惡,High,"情緒：厭惡
強度：High",0.7550771236419678,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,有些同學講話超吵，煩死人了。,厭惡,High,"情緒：厭惡
強度：High",0.8185217380523682,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,電腦卡頓讓我抓狂。,憤怒,High,"情緒：憤怒
強度：High",0.8622128963470459,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,不喜歡那種假假的社交場合。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.1284699440002441,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,同學作弊讓人反感。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.8294310569763184,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,洗澡間又髒又臭，完全不想用。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7748441696166992,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,那個遊戲更新後變爛了，討厭。,厭惡,Medium,"情緒：厭惡
強度：Medium",1.931361198425293,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,被隊友拖累輸掉比賽，氣死我了。,憤怒,High,"情緒：憤怒
強度：High",0.6509230136871338,200
小華（男性，22歲，大學生，個性幽默開朗，喜歡打電動與社交）,厭惡,網路斷線真的是太煩人了。,厭惡,Medium,"情緒：厭惡
強度：Medium",0.7275090217590332,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,今天工作出了錯，心情很沮喪。,悲傷,Medium,"情緒：悲傷
強度：Medium",1.9147930145263672,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,覺得努力了這麼久，卻沒有被看見。,悲傷,Medium,"情緒：悲傷
強度：Medium",2.2095627784729004,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,同事離職讓辦公室變得冷清。,悲傷,Low,"情緒：悲傷
強度：Low",0.9623391628265381,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,家裡孩子不舒服，讓我擔心不已。,恐懼,Medium,"情緒：恐懼
強度：Medium",0.7018470764160156,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,過去的錯誤一直揮之不去，心裡難過。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.7117559909820557,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,看到客戶因財務問題難過，我也感同身受。,悲傷,Low,"情緒：悲傷
強度：Low",1.07273530960083,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,工作壓力大到讓我心情沉重。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.8969168663024902,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,家庭和工作間的平衡很難維持，覺得疲憊。,悲傷,Low,"情緒：悲傷
強度：Low",0.7847929000854492,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,今天聽到朋友的不幸消息，心裡很難受。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.6446456909179688,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,悲傷,想念過去快樂的日子，感到孤單。,悲傷,Medium,"情緒：悲傷
強度：Medium",0.8295753002166748,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,憤怒,客戶資料錯誤居然沒人提醒，真讓人生氣。,憤怒,High,"情緒：憤怒
強度：High",1.0418097972869873,200
阿玲（女性，38歲，銀行職員，細心謹慎，性格穩重，有些嚴肅但善解人意）,憤怒,同事推卸責任，讓我感覺很不公平。,憤怒,Medium,"情緒：憤怒
強度：Medium",0.9404819011688232,200
